year,tourney,round,result,opponent,Unret%,<=3 W%,RiP W%,RiP W%.1,SvImpact,1st: Unret%,1st: <=3 W%,RiP W%.2,RiP W%.3,SvImpact1st,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface
2007,Miami,R16,L,Canas,24.7,41.2,58.3,58.3,33.2,33.3,48.1,58.3,58.3,48.5,56.5,48.4,0.0,14.3,33.3,58.3,-44,hard
2007,Dubai,F,W,Youzhny,19.1,25.5,59.1,75.0,26.2,29.4,47.1,59.1,75.0,48.8,40.0,66.7,,28.6,28.6,40.0,-79,hard
2007,Dubai,QF,W,Djokovic,26.0,44.0,57.5,62.5,38.2,33.3,60.0,57.5,62.5,53.7,51.9,51.5,66.7,15.4,20.5,51.5,-41,hard
2007,Australian Open,F,W,Gonzalez,26.7,46.5,74.2,73.5,36.4,32.0,58.0,74.2,73.5,48.6,47.8,55.6,100.0,20.0,31.4,75.0,-37,hard
2007,Australian Open,SF,W,Roddick,28.6,44.4,67.4,64.7,35.1,48.5,69.7,67.4,64.7,60.9,64.3,36.8,100.0,7.1,17.9,69.2,-45,hard
2007,Australian Open,QF,W,Robredo,22.3,38.3,58.3,56.1,32.8,31.7,48.3,58.3,56.1,48.0,48.1,57.6,66.7,6.1,21.2,61.3,-53,hard
2007,Australian Open,R16,W,Djokovic,35.0,48.8,62.7,58.6,42.5,46.3,57.4,62.7,58.6,57.4,60.9,41.9,0.0,12.0,32.0,68.2,-21,hard
2006,Masters Cup,F,W,Blake,37.2,50.0,50.9,48.4,43.8,47.5,62.7,50.9,48.4,57.1,44.8,63.3,25.0,15.4,23.1,54.5,-23,hard
2006,Masters Cup,SF,W,Nadal,28.3,53.3,64.1,78.3,41.0,37.8,75.7,64.1,78.3,58.4,56.3,57.1,,15.8,21.1,43.8,25,hard
2006,Masters Cup,RR,W,Roddick,24.3,39.3,63.6,68.2,33.2,31.3,51.6,63.6,68.2,46.1,37.0,45.9,0.0,15.4,23.1,57.6,35,hard
2006,Basel,F,W,Gonzalez,47.7,61.6,64.3,67.7,56.2,50.8,68.3,64.3,67.7,62.4,46.2,43.2,0.0,45.0,50.0,54.5,-7,hard
2006,Basel,R32,W,Zib,47.4,52.6,70.0,76.9,51.8,51.9,55.6,70.0,76.9,58.1,50.0,66.7,,36.4,45.5,57.1,-79,hard
2006,Madrid,F,W,Gonzalez,38.3,50.6,60.4,55.0,43.7,55.6,64.4,60.4,55.0,65.3,26.3,57.7,100.0,17.6,35.3,64.3,5,clay
2006,Madrid,SF,W,Nalbandian,43.9,58.5,47.8,50.0,51.2,55.6,77.8,47.8,50.0,66.7,54.5,56.3,,21.4,21.4,45.5,-79,clay
2006,Madrid,R32,W,Massu,22.3,32.1,62.2,60.0,29.1,34.4,47.5,62.2,60.0,46.9,18.5,41.2,20.0,10.5,18.4,64.7,-11,clay
2006,Tokyo,F,W,Henman,39.1,52.2,65.2,53.8,42.8,43.5,47.8,65.2,53.8,50.9,25.0,66.7,,44.4,72.2,80.0,1,hard
2006,Tokyo,QF,W,Suzuki,45.5,56.8,60.4,74.2,54.3,48.3,58.3,60.4,74.2,61.3,41.4,48.4,,39.3,53.6,35.3,-79,hard
2006,Tokyo,R16,W,Moodie,40.0,52.5,70.8,73.3,49.5,44.4,59.3,70.8,73.3,58.5,64.3,38.5,,30.8,38.5,66.7,-79,hard
2006,Davis Cup,RR,W,Djokovic,37.0,49.4,51.0,46.4,43.7,50.0,60.7,51.0,46.4,59.6,39.3,60.7,0.0,8.7,26.1,57.1,-26,hard
2006,US Open,F,W,Roddick,27.2,45.6,60.0,74.4,37.5,38.1,60.3,60.0,74.4,54.9,56.7,54.5,100.0,10.0,22.5,44.4,-79,hard
2006,US Open,SF,W,Davydenko,34.6,45.7,55.8,60.0,43.3,43.4,56.6,55.8,60.0,56.8,45.8,44.8,,18.5,25.9,50.0,-25,hard
2006,US Open,QF,W,Blake,35.8,50.4,48.2,63.3,44.1,41.0,62.7,48.2,63.3,54.7,48.5,58.0,40.0,30.6,34.7,26.5,35,hard
2006,US Open,R16,W,Gicquel,41.5,51.1,60.4,51.9,46.1,55.0,63.3,60.4,51.9,62.2,46.4,59.4,0.0,18.8,31.3,69.2,10,hard
2006,US Open,R128,W,Wang,32.8,46.9,54.1,80.0,44.7,42.9,65.7,54.1,80.0,64.6,52.9,72.2,100.0,26.1,30.4,23.5,-16,hard
2006,Cincinnati,R32,L,Murray,17.1,27.6,40.7,41.9,22.5,26.2,42.9,40.7,41.9,36.0,57.1,52.4,50.0,6.7,10.0,39.3,-51,hard
2006,Canada,F,W,Gasquet,19.3,34.1,56.7,63.9,27.2,28.0,46.0,56.7,63.9,41.8,65.2,55.6,66.7,8.8,20.6,48.4,-31,hard
2006,Canada,SF,W,Gonzalez,21.0,39.5,65.6,66.7,33.7,22.2,42.6,65.6,66.7,41.3,30.4,64.5,100.0,20.8,37.5,63.2,86,hard
2006,Wimbledon,F,W,Nadal,39.5,52.9,52.1,54.8,48.0,48.8,64.6,52.1,54.8,61.1,61.8,50.0,0.0,19.4,27.8,48.3,-38,grass
2006,Wimbledon,SF,W,Bjorkman,40.7,57.6,62.9,69.6,51.2,46.5,69.8,62.9,69.6,60.9,52.6,37.5,,25.0,25.0,50.0,-79,grass
2006,Wimbledon,QF,W,Ancic,35.6,50.6,58.2,57.7,43.3,48.0,70.0,58.2,57.7,61.4,39.1,55.6,0.0,19.4,25.0,58.6,-38,grass
2006,Wimbledon,R128,W,Gasquet,34.3,52.9,68.9,74.1,47.3,44.9,67.3,68.9,74.1,63.5,39.1,53.8,,10.0,20.0,61.1,-13,grass
2006,Halle,F,W,Berdych,34.7,43.1,62.5,66.7,41.5,52.3,63.6,62.5,66.7,63.4,36.4,63.6,,9.5,14.3,57.9,-26,grass
2006,Roland Garros,F,L,Nadal,21.0,29.4,52.7,53.7,27.6,26.0,34.2,52.7,53.7,36.7,75.0,48.8,50.0,13.3,22.2,51.3,-46,clay
2006,Roland Garros,SF,W,Nalbandian,15.3,34.7,60.0,74.3,28.7,14.6,41.5,60.0,74.3,38.3,50.0,65.2,100.0,16.7,26.7,40.0,-30,clay
2006,Roland Garros,QF,W,Ancic,23.9,41.3,59.7,54.1,32.3,31.5,55.6,59.7,54.1,45.7,33.3,63.3,57.1,16.7,26.7,68.0,-79,clay
2006,Roland Garros,R128,W,Hartfield,14.6,24.3,60.3,63.0,21.8,22.0,37.3,60.3,63.0,34.7,37.5,45.7,0.0,6.9,10.3,55.6,-47,clay
2006,Rome,F,L,Nadal,17.2,35.6,60.4,70.1,27.1,21.6,45.0,60.4,70.1,37.7,48.9,39.1,25.0,10.1,20.3,46.8,-79,clay
2006,Rome,SF,W,Nalbandian,25.6,36.8,42.4,48.5,32.2,41.1,53.6,42.4,48.5,54.8,26.1,54.5,50.0,11.9,22.0,38.5,-29,clay
2006,Rome,QF,W,Almagro,27.0,40.5,54.4,52.4,33.7,39.1,53.6,54.4,52.4,49.9,36.0,77.3,40.0,7.5,20.0,56.8,-39,clay
2006,Monte Carlo,F,L,Nadal,14.0,30.1,51.7,57.5,25.9,13.1,38.1,51.7,57.5,33.5,50.0,56.5,50.0,15.8,19.3,41.7,-3,clay
2006,Monte Carlo,SF,W,Gonzalez,25.0,50.0,66.7,70.4,37.9,25.0,55.6,66.7,70.4,43.6,33.3,66.7,100.0,25.0,37.5,58.3,-79,clay
2006,Monte Carlo,R16,W,Balleret,38.6,50.0,74.1,71.4,42.5,53.3,56.7,74.1,71.4,59.0,33.3,46.7,50.0,7.1,35.7,76.9,-79,clay
2006,Monte Carlo,R64,W,Djokovic,31.0,40.8,53.1,50.0,38.0,44.4,55.6,53.1,50.0,58.3,52.9,57.9,100.0,17.1,25.7,55.2,-79,clay
2006,Miami,F,W,Ljubicic,30.6,40.3,59.0,60.0,36.2,35.9,47.4,59.0,60.0,44.7,47.1,52.3,33.3,23.3,30.2,57.6,20,hard
2006,Miami,SF,W,Ferrer,26.9,44.2,62.2,66.7,39.0,31.4,57.1,62.2,66.7,49.4,46.2,63.6,100.0,18.8,18.8,53.8,10,hard
2006,Indian Wells,F,W,Blake,32.9,53.2,55.8,66.7,42.0,41.3,67.4,55.8,66.7,57.0,42.9,72.0,100.0,21.9,34.4,44.0,-33,hard
2006,Indian Wells,SF,W,Srichaphan,30.0,50.0,54.3,52.0,40.6,30.6,50.0,54.3,52.0,45.3,33.3,72.2,,28.6,50.0,60.0,-79,hard
2006,Dubai,F,L,Nadal,27.5,39.1,60.0,66.7,35.7,41.5,51.2,60.0,66.7,55.1,36.4,63.2,,7.1,21.4,53.8,-79,hard
2006,Dubai,QF,W,Vik,42.9,46.4,46.7,55.0,51.1,48.7,53.8,46.7,55.0,60.5,52.4,55.6,33.3,33.3,33.3,30.0,16,hard
2006,Australian Open,F,W,Baghdatis,22.2,34.0,53.8,59.3,31.0,30.8,46.2,53.8,59.3,46.9,32.4,53.7,0.0,13.3,21.7,48.1,15,hard
2006,Australian Open,SF,W,Kiefer,28.3,50.0,62.0,60.0,39.5,27.5,55.1,62.0,60.0,44.8,35.7,53.7,100.0,34.4,46.9,66.7,126,hard
2006,Australian Open,QF,W,Davydenko,27.3,40.3,53.5,60.7,35.0,34.1,49.4,53.5,60.7,46.7,50.0,60.0,0.0,16.7,25.9,44.4,-79,hard
2006,Australian Open,R16,W,Haas,19.7,39.4,60.0,71.2,31.3,23.4,50.6,60.0,71.2,43.2,32.4,65.1,50.0,14.8,24.1,45.7,-52,hard
2006,Australian Open,R128,W,Istomin,38.8,46.3,57.5,71.4,46.3,37.8,46.7,57.5,71.4,48.9,40.0,52.0,0.0,42.9,47.6,25.0,-79,hard
2006,Doha,F,W,Monfils,30.4,40.6,52.1,47.8,36.8,42.5,52.5,52.1,47.8,53.5,40.0,60.0,50.0,13.8,24.1,56.0,-79,hard
2005,Masters Cup,F,L,Nalbandian,22.9,36.7,43.8,53.2,31.6,30.1,49.6,43.8,53.2,44.6,36.7,60.9,50.0,13.4,19.4,31.0,14,hard
2005,Masters Cup,SF,W,Gaudio,30.6,44.4,60.0,60.0,36.7,44.4,55.6,60.0,60.0,56.7,60.0,37.5,,16.7,33.3,60.0,-79,hard
2005,Masters Cup,RR,W,Coria,26.6,42.2,46.7,51.6,36.4,32.6,52.2,46.7,51.6,46.3,52.2,39.1,50.0,12.5,18.8,35.7,4,hard
2005,Bangkok,F,W,Murray,22.4,34.3,64.0,61.5,30.6,27.8,41.7,64.0,61.5,43.1,31.6,76.5,100.0,17.2,27.6,66.7,19,hard
2005,Bangkok,R32,W,Daniel,32.8,46.9,58.8,65.0,39.4,44.4,61.1,58.8,65.0,56.1,37.5,55.0,100.0,26.3,42.1,50.0,-3,hard
2005,Davis Cup,RR,W,Mackin,40.7,57.6,57.6,66.7,50.3,52.6,76.3,57.6,66.7,67.6,38.9,35.0,0.0,21.1,26.3,46.7,65,hard
2005,US Open,F,W,Agassi,40.2,53.3,50.0,50.0,45.6,48.1,58.0,50.0,50.0,55.3,34.3,54.3,50.0,15.4,38.5,50.0,-79,hard
2005,US Open,SF,W,Hewitt,26.7,46.0,51.9,54.0,35.2,30.8,54.9,51.9,54.0,44.8,63.4,50.0,28.6,21.1,33.3,48.9,-28,hard
2005,US Open,QF,W,Nalbandian,37.8,50.0,50.0,58.8,42.2,56.4,66.7,50.0,58.8,64.6,63.2,65.0,50.0,18.2,33.3,44.4,-79,hard
2005,Cincinnati,F,W,Roddick,42.0,52.0,60.7,75.0,48.6,50.0,59.4,60.7,75.0,60.3,56.3,37.5,0.0,29.4,41.2,41.7,5,hard
2005,Cincinnati,SF,W,Ginepri,41.6,58.4,65.9,66.7,47.0,56.3,68.8,65.9,66.7,65.0,46.2,54.5,0.0,17.9,42.9,65.2,-27,hard
2005,Wimbledon,F,W,Roddick,34.2,53.2,67.3,67.9,44.4,42.9,61.2,67.3,67.9,59.4,44.0,45.8,0.0,20.0,40.0,66.7,-79,grass
2005,Wimbledon,SF,W,Hewitt,33.0,42.6,61.7,73.1,38.1,46.9,59.2,61.7,73.1,56.7,45.8,68.0,,19.0,26.2,52.9,22,grass
2005,Wimbledon,QF,W,Gonzalez,34.8,56.2,62.1,57.1,43.0,47.2,67.9,62.1,57.1,60.9,45.5,38.7,100.0,16.7,38.9,66.7,-79,grass
2005,Wimbledon,R16,W,Ferrero,37.3,51.0,54.0,62.9,46.8,47.0,63.6,54.0,62.9,61.7,56.0,53.7,50.0,20.0,28.6,42.9,-37,grass
2005,Wimbledon,R64,W,Minar,47.2,63.9,64.9,68.0,57.6,53.7,70.4,64.9,68.0,67.6,40.0,51.7,0.0,29.4,47.1,58.3,5,grass
2005,Halle,F,W,Safin,41.2,51.5,57.1,44.4,45.6,54.2,64.4,57.1,44.4,61.4,58.1,50.0,0.0,21.6,32.4,69.0,-39,grass
2005,Roland Garros,SF,L,Nadal,15.3,33.1,48.4,53.4,25.4,20.5,45.2,48.4,53.4,37.0,51.5,62.5,66.7,7.5,15.0,40.5,-45,clay
2005,Roland Garros,QF,W,Hanescu,23.9,40.2,64.4,65.4,31.8,39.5,65.1,64.4,65.4,56.5,22.2,64.0,,13.2,23.7,63.6,4,clay
2005,Hamburg,F,W,Gasquet,28.8,48.6,66.7,61.9,38.8,36.4,59.1,66.7,61.9,53.2,57.1,60.5,66.7,19.5,36.6,72.7,56,clay
2005,Hamburg,SF,W,Davydenko,25.8,48.4,56.5,53.8,36.6,31.6,60.5,56.5,53.8,49.2,55.6,50.0,33.3,16.7,29.2,60.0,-79,clay
2005,Monte Carlo,QF,L,Gasquet,19.6,33.9,47.2,51.9,29.4,25.7,41.4,47.2,51.9,41.3,37.5,63.2,66.7,9.8,22.0,40.5,-43,clay
2005,Miami,F,W,Nadal,20.5,35.8,59.5,66.7,31.5,23.3,46.7,59.5,66.7,41.7,71.1,61.5,25.0,19.2,23.1,47.6,62,hard
2005,Miami,SF,W,Agassi,36.4,43.9,57.5,56.0,43.0,40.5,50.0,57.5,56.0,51.0,33.3,50.0,33.3,31.8,36.4,60.0,47,hard
2005,Indian Wells,F,W,Hewitt,39.3,51.2,56.3,60.9,44.8,52.1,68.8,56.3,60.9,61.7,34.8,52.0,50.0,24.2,30.3,52.0,47,hard
2005,Indian Wells,SF,W,Canas,26.8,39.3,51.3,42.9,32.7,38.2,47.1,51.3,42.9,47.9,42.9,50.0,0.0,10.0,30.0,61.1,-18,hard
2005,Dubai,F,W,Ljubicic,35.3,48.0,50.0,45.9,40.0,42.2,51.6,50.0,45.9,49.7,36.0,59.0,33.3,25.0,44.4,55.6,1,hard
2005,Dubai,SF,W,Agassi,43.1,54.9,53.8,46.7,49.4,54.5,66.7,53.8,46.7,64.2,46.7,38.9,50.0,26.7,40.0,63.6,126,hard
2005,Rotterdam,F,W,Ljubicic,36.1,54.6,66.7,71.4,46.9,48.5,70.6,66.7,71.4,64.0,55.2,64.1,50.0,7.4,18.5,60.0,-42,hard
2005,Australian Open,SF,L,Safin,33.0,50.5,56.8,67.8,41.3,44.9,67.3,56.8,67.8,59.4,47.2,57.4,75.0,19.2,31.5,45.8,70,hard
2005,Australian Open,QF,W,Agassi,46.5,59.6,51.0,44.4,51.4,59.1,66.7,51.0,44.4,66.5,50.0,63.9,50.0,24.1,51.7,59.1,105,hard
2005,Australian Open,R128,W,Santoro,20.0,35.0,66.7,72.0,31.0,30.6,47.2,66.7,72.0,48.9,80.0,47.6,100.0,6.7,26.7,57.1,-49,hard
2005,Doha,F,W,Ljubicic,36.4,47.7,60.7,65.0,43.4,35.5,51.6,60.7,65.0,45.5,41.7,47.4,0.0,38.5,38.5,50.0,-79,hard
2004,Masters Cup,F,W,Hewitt,36.2,51.1,63.3,73.3,46.8,50.0,63.3,63.3,73.3,66.7,71.4,43.8,,11.8,29.4,53.3,-79,hard
2004,Masters Cup,SF,W,Safin,29.6,37.0,59.6,64.5,37.2,38.0,48.0,59.6,64.5,50.2,45.0,60.0,100.0,16.1,19.4,53.8,-79,hard
2004,Masters Cup,RR,W,Hewitt,30.2,39.7,59.1,50.0,36.2,43.6,53.8,59.1,50.0,53.3,36.4,41.2,50.0,8.3,16.7,68.2,-79,hard
2004,Bangkok,F,W,Roddick,34.6,50.0,55.2,50.0,40.6,44.8,62.1,55.2,50.0,55.5,33.3,47.1,100.0,27.8,44.4,61.5,72,hard
2004,Bangkok,R16,W,Heuberger,37.0,45.7,60.0,66.7,41.5,47.8,60.9,60.0,66.7,57.0,40.0,46.2,50.0,31.6,36.8,53.8,-3,hard
2004,Bangkok,R32,W,Thomann,42.0,52.2,54.5,63.2,46.7,54.8,64.3,54.5,63.2,62.4,41.2,44.0,0.0,30.0,45.0,42.9,59,hard
2004,US Open,F,W,Hewitt,27.0,34.8,56.3,59.3,33.7,44.9,57.1,56.3,59.3,57.1,66.7,50.0,50.0,5.1,7.7,54.1,-63,hard
2004,US Open,SF,W,Henman,38.1,50.0,56.0,55.2,41.3,45.3,50.9,56.0,55.2,50.4,62.5,62.1,0.0,27.6,51.7,57.1,19,hard
2004,US Open,QF,W,Agassi,35.4,46.8,49.5,51.9,42.4,46.0,62.0,49.5,51.9,57.0,50.0,57.1,33.3,20.4,24.5,46.2,72,hard
2004,Canada,F,W,Roddick,36.9,43.1,57.5,41.2,40.2,55.3,63.2,57.5,41.2,60.8,60.0,55.6,66.7,11.5,15.4,69.6,-23,hard
2004,Canada,SF,W,Johansson,50.6,61.0,48.6,55.6,54.7,60.9,71.7,48.6,55.6,67.6,57.9,40.7,0.0,36.7,46.7,42.1,-30,hard
2004,Gstaad,F,W,Andreev,32.7,48.5,60.3,57.1,38.3,47.2,64.2,60.3,57.1,57.9,65.2,46.7,0.0,16.7,31.3,62.5,-79,clay
2004,Gstaad,QF,W,Stepanek,27.8,47.8,54.1,64.5,37.1,39.2,62.7,54.1,64.5,55.7,57.1,43.5,66.7,14.3,31.4,43.3,23,clay
2004,Gstaad,R32,W,Behrend,47.1,55.9,61.5,50.0,48.5,76.5,82.4,61.5,50.0,79.4,33.3,54.5,,25.0,41.7,66.7,37,clay
2004,Wimbledon,F,W,Roddick,29.9,46.1,49.5,50.8,36.8,36.5,51.0,49.5,50.8,47.5,50.0,68.8,66.7,20.0,40.0,47.7,-1,grass
2004,Wimbledon,SF,W,Grosjean,27.5,41.8,57.1,61.8,34.1,34.6,46.2,57.1,61.8,46.2,38.1,38.7,0.0,19.4,38.9,51.7,37,grass
2004,Wimbledon,QF,W,Hewitt,35.2,40.0,45.7,44.7,39.7,47.9,53.4,45.7,44.7,55.6,44.7,45.7,66.7,17.3,21.2,46.5,-79,grass
2004,Wimbledon,R16,W,Karlovic,42.7,57.3,69.8,65.8,50.4,47.2,61.1,69.8,65.8,57.5,39.3,52.3,100.0,31.8,50.0,80.0,-13,grass
2004,Wimbledon,R128,W,Bogdanovic,39.1,54.7,71.0,68.4,45.5,52.5,70.0,71.0,68.4,62.7,33.3,40.9,,25.0,43.8,75.0,102,grass
2004,Halle,F,W,Fish,33.3,47.6,67.9,70.6,42.1,43.3,60.0,67.9,70.6,55.7,54.5,57.9,,8.3,16.7,63.6,-79,grass
2004,Roland Garros,R32,L,Kuerten,29.5,36.8,46.2,50.0,33.9,42.4,52.5,46.2,50.0,49.5,54.2,62.9,100.0,8.8,11.8,41.9,-26,clay
2004,Hamburg,F,W,Coria,26.4,38.7,57.6,58.1,32.8,42.6,61.1,57.6,58.1,55.2,54.5,53.1,0.0,12.5,20.0,57.1,-79,clay
2004,Hamburg,SF,W,Hewitt,41.5,48.8,58.3,60.0,48.3,46.4,53.6,58.3,60.0,56.4,60.0,66.7,,30.8,38.5,55.6,-79,clay
2004,Miami,R32,L,Nadal,28.6,41.1,47.4,38.1,31.3,36.4,45.5,47.4,38.1,40.9,61.5,45.0,75.0,19.0,38.1,58.8,53,hard
2004,Indian Wells,F,W,Henman,44.4,48.9,64.0,69.2,48.2,51.9,55.6,64.0,69.2,58.1,38.5,57.1,,33.3,38.9,58.3,-79,hard
2004,Indian Wells,SF,W,Agassi,40.0,56.5,63.0,64.0,46.0,49.0,67.3,63.0,64.0,59.4,34.8,53.8,50.0,32.3,48.4,61.9,131,hard
2004,Dubai,F,W,Lopez,41.8,56.7,59.0,60.9,49.0,46.5,60.5,59.0,60.9,57.7,70.0,69.6,,33.3,50.0,56.3,-79,hard
2004,Australian Open,F,W,Safin,32.2,42.2,54.2,55.6,38.1,43.8,58.3,54.2,55.6,54.8,47.8,60.0,,20.0,25.0,53.1,-7,hard
2004,Australian Open,SF,W,Ferrero,37.3,53.0,56.9,68.8,46.7,46.7,66.7,56.9,68.8,59.7,56.0,48.6,100.0,13.6,18.2,36.8,-13,hard
2004,Australian Open,QF,W,Nalbandian,38.6,52.8,48.0,59.4,44.7,57.9,73.7,48.0,59.4,68.2,59.5,56.4,50.0,10.4,22.9,39.5,-10,hard
2004,Australian Open,R16,W,Hewitt,31.6,45.3,53.9,56.1,40.7,40.6,60.9,53.9,56.1,55.9,60.0,56.4,75.0,20.5,25.0,51.4,47,hard
2004,Australian Open,R32,W,Reid,26.3,43.9,64.1,63.6,33.7,29.0,48.4,64.1,63.6,42.6,20.0,71.4,,26.1,43.5,64.7,96,hard
2004,Australian Open,R128,W,Bogomolov,31.7,38.3,70.0,57.1,37.2,48.1,59.3,70.0,57.1,60.4,30.8,28.6,,50.0,58.3,100.0,137,hard
2003,Masters Cup,F,W,Agassi,35.7,51.4,70.0,66.7,41.9,54.5,69.7,70.0,66.7,67.6,53.8,60.0,,21.9,40.6,72.0,90,hard
2003,Masters Cup,SF,W,Roddick,48.2,67.9,70.4,66.7,55.5,62.5,84.4,70.4,66.7,75.3,31.6,53.8,,31.8,50.0,73.3,47,hard
2003,Masters Cup,RR,W,Agassi,31.5,45.2,43.0,56.8,37.8,43.1,60.0,43.0,56.8,55.2,50.0,51.5,50.0,20.8,32.1,31.0,75,hard
2003,Masters Cup,RR,W,Ferrero,42.9,46.9,55.6,53.8,47.3,53.6,60.7,55.6,53.8,61.4,58.3,50.0,33.3,30.0,30.0,57.1,-7,hard
2003,Paris,QF,L,Henman,25.9,48.1,50.0,52.9,33.5,43.3,66.7,50.0,52.9,57.0,75.0,50.0,0.0,4.5,27.3,47.6,-72,hard
2003,Madrid,SF,L,Ferrero,32.6,50.0,61.5,63.3,41.9,44.4,63.0,61.5,63.3,59.3,33.3,37.0,0.0,15.4,34.6,59.1,19,clay
2003,Madrid,QF,W,Lopez,32.7,51.0,56.5,66.7,40.5,47.1,72.5,56.5,66.7,62.2,65.2,57.1,0.0,18.6,30.2,48.6,50,clay
2003,Vienna,F,W,Moya,29.8,46.4,64.9,74.3,41.7,36.4,61.8,64.9,74.3,54.5,50.0,44.4,,18.5,18.5,50.0,25,hard
2003,Davis Cup,RR,L,Hewitt,27.0,38.4,50.0,54.4,33.1,39.4,52.1,50.0,54.4,49.6,44.0,63.6,66.7,10.2,20.3,45.3,-16,hard
2003,US Open,R16,L,Nalbandian,30.1,37.8,38.5,43.5,35.7,41.8,53.2,38.5,43.5,52.0,48.8,42.1,37.5,16.7,20.0,34.0,16,hard
2003,US Open,R64,W,Lisnard,42.6,60.7,60.6,64.7,50.3,57.5,75.0,60.6,64.7,69.3,27.8,45.5,0.0,15.8,36.8,56.3,39,hard
2003,Canada,SF,L,Roddick,27.0,40.0,61.9,75.8,37.4,40.0,58.2,61.9,75.8,58.9,60.0,57.1,20.0,14.3,22.9,46.7,4,hard
2003,Canada,R16,W,Robredo,39.3,51.8,65.6,60.0,43.0,48.3,58.6,65.6,60.0,55.5,41.7,52.9,,32.0,48.0,70.6,-21,hard
2003,Canada,R32,W,Rusedski,25.0,46.2,63.2,71.4,38.5,22.2,51.9,63.2,71.4,48.1,58.3,73.3,,29.2,41.7,52.9,-19,hard
2003,Gstaad,F,L,Novak,27.7,45.3,50.0,52.9,34.9,38.6,61.4,50.0,52.9,51.4,41.2,59.2,66.7,16.7,29.6,46.7,34,clay
2003,Gstaad,R32,W,Lopez,35.2,56.8,66.0,63.6,42.3,54.2,75.0,66.0,63.6,67.1,52.6,41.4,66.7,13.9,38.9,67.7,23,clay
2003,Wimbledon,F,W,Philippoussis,47.3,62.4,65.2,72.2,54.1,64.7,82.4,65.2,72.2,77.1,52.2,64.3,,28.2,41.0,60.7,-5,grass
2003,Wimbledon,SF,W,Roddick,40.5,58.3,66.0,59.1,46.7,56.9,72.5,66.0,59.1,67.1,52.4,46.7,100.0,15.2,36.4,71.4,-79,grass
2003,Wimbledon,QF,W,Schalken,47.8,62.0,48.8,53.8,54.5,58.1,75.8,48.8,53.8,67.9,50.0,59.4,50.0,32.0,40.0,41.2,173,grass
2003,Halle,F,W,Kiefer,31.1,48.9,70.0,82.4,44.7,34.6,53.8,70.0,82.4,58.1,25.0,71.4,,27.8,44.4,53.8,1,grass
2003,Rome,F,L,Mantilla,18.3,37.5,53.8,57.9,24.8,25.5,45.1,53.8,57.9,38.8,36.0,65.4,100.0,13.0,34.8,50.0,6,clay
2003,Rome,SF,W,Ferrero,42.5,57.5,63.6,77.8,50.8,43.8,62.5,63.6,77.8,64.4,0.0,63.6,100.0,43.5,56.5,53.8,-16,clay
2003,Munich,F,W,Nieminen,24.0,40.0,56.8,61.1,33.8,37.9,55.2,56.8,61.1,54.8,35.7,46.7,0.0,5.0,20.0,52.6,-66,clay
2003,Munich,SF,W,Koubek,31.5,40.7,51.6,44.4,36.3,45.5,57.6,51.6,44.4,53.3,53.8,50.0,75.0,13.3,20.0,61.5,16,clay
2003,Dubai,F,W,Novak,13.6,33.9,61.7,56.3,20.2,30.4,43.5,61.7,56.3,47.4,50.0,46.7,,3.1,31.3,64.5,-87,hard
2003,Marseille,F,W,Bjorkman,33.3,46.0,60.0,75.0,43.0,41.5,53.7,60.0,75.0,56.3,47.4,45.5,0.0,20.0,35.0,37.5,59,hard
2003,Australian Open,R16,L,Nalbandian,25.7,35.8,45.5,57.4,31.4,39.7,53.8,45.5,57.4,50.6,50.0,59.1,62.5,11.5,18.0,35.2,-8,hard
2003,Australian Open,R128,W,Saretta,27.0,35.2,48.0,50.0,32.6,34.4,50.0,48.0,50.0,45.0,40.7,56.8,60.0,25.0,25.0,45.5,119,hard
2003,Doha,R32,W,Stoliarov,30.8,42.1,58.0,68.3,39.4,37.9,53.0,58.0,68.3,51.8,28.6,55.3,75.0,22.2,27.8,42.9,96,hard
2002,Masters Cup,SF,L,Hewitt,18.4,35.1,50.0,56.3,26.8,22.6,43.5,50.0,56.3,37.9,43.3,53.1,50.0,14.9,27.7,42.5,30,hard
2002,Paris,QF,L,Hewitt,27.9,42.6,43.8,50.0,35.6,40.0,60.0,43.8,50.0,53.0,50.0,65.0,100.0,11.1,18.5,37.5,-25,hard
2002,Basel,QF,W,Roddick,32.0,52.0,72.7,64.7,39.2,41.4,62.1,72.7,64.7,53.8,38.5,62.5,,20.0,40.0,81.3,-7,hard
2002,Basel,R16,W,Waske,46.7,58.3,71.0,78.9,56.5,52.5,70.0,71.0,78.9,67.3,35.3,69.6,100.0,36.8,36.8,58.3,-3,hard
2002,Vienna,F,W,Novak,25.9,40.5,54.2,52.2,32.6,32.4,50.0,54.2,52.2,43.8,44.4,65.6,40.0,17.8,28.9,56.8,16,hard
2002,Vienna,R32,W,Krajan,36.4,54.5,57.1,59.1,44.9,43.6,61.5,57.1,59.1,55.6,30.0,52.6,50.0,18.8,37.5,53.8,-79,hard
2002,US Open,R128,W,Vanek,38.1,52.4,55.2,56.3,46.2,45.8,64.4,55.2,56.3,60.2,48.3,63.3,100.0,33.3,43.6,53.8,151,hard
