year,tourney,round,result,opponent,Unret%,<=3 W%,RiP W%,RiP W%.1,SvImpact,1st: Unret%,1st: <=3 W%,RiP W%.2,RiP W%.3,SvImpact1st,D Wide%,A Wide%,BP Wide%,2nd: Unret%,2nd: <=3 W%,2nd: RiP W%,2ndAgg,surface
2007,Vienna,F,W,Wawrinka,26.1,43.5,67.6,70.8,38.7,25.0,50.0,67.6,70.8,43.1,22.2,56.5,0.0,28.6,28.6,60.0,-79,hard
2007,US Open,F,L,Federer,28.4,41.4,53.9,52.6,34.3,38.7,54.8,53.9,52.6,49.7,33.3,57.1,100.0,19.1,29.8,55.3,65,hard
2007,US Open,SF,W,Ferrer,28.6,36.3,54.8,51.2,33.8,32.8,42.6,54.8,51.2,40.7,31.0,43.8,50.0,22.2,25.9,61.9,72,hard
2007,Canada,F,W,Federer,32.3,41.7,51.6,51.4,37.4,40.3,48.4,51.6,51.4,48.2,44.4,57.1,0.0,19.4,32.3,52.0,55,hard
2007,Canada,SF,W,Nadal,42.3,53.5,56.4,60.9,48.3,50.0,60.9,56.4,60.9,59.3,57.1,32.0,40.0,30.4,43.5,50.0,42,hard
2007,Wimbledon,SF,L,Nadal,15.5,20.7,29.2,33.3,18.3,40.0,50.0,29.2,33.3,48.0,81.8,22.2,0.0,7.7,15.4,25.0,-39,grass
2007,Wimbledon,R16,W,Hewitt,26.4,37.9,53.5,58.4,35.1,35.8,50.8,53.5,58.4,48.3,44.4,65.2,66.7,7.5,12.5,43.2,-45,grass
2007,Roland Garros,SF,L,Nadal,14.7,29.5,43.8,49.1,26.5,16.2,36.8,43.8,49.1,32.6,65.7,33.3,25.0,11.5,11.5,30.4,-23,clay
2007,Rome,QF,L,Nadal,11.9,23.9,43.1,48.8,19.9,14.6,29.2,43.1,48.8,25.6,61.5,45.5,28.6,5.6,11.1,29.4,-60,clay
2007,Estoril,F,W,Gasquet,8.6,22.6,50.7,54.3,15.8,13.2,34.0,50.7,54.3,25.8,39.1,66.7,75.0,3.6,10.7,44.4,-84,clay
2007,Miami,F,W,Canas,20.8,33.3,62.7,57.4,28.0,26.6,40.6,62.7,57.4,37.3,40.7,51.4,33.3,9.7,19.4,71.4,-32,hard
2007,Miami,SF,W,Murray,23.8,23.8,66.7,61.9,29.5,25.0,25.0,66.7,61.9,33.6,69.2,66.7,0.0,25.0,25.0,77.8,118,hard
2007,Miami,QF,W,Nadal,26.2,32.3,56.3,46.7,32.2,33.3,40.0,56.3,46.7,42.0,52.2,50.0,50.0,10.0,15.0,72.2,-79,hard
2007,Indian Wells,F,L,Nadal,23.5,31.4,51.4,62.5,28.8,38.5,50.0,51.4,62.5,48.8,33.3,50.0,0.0,8.7,13.0,42.9,-30,hard
2007,Indian Wells,SF,W,Murray,35.7,45.2,59.3,71.4,41.9,41.7,58.3,59.3,71.4,52.5,20.0,50.0,100.0,27.8,27.8,46.2,-79,hard
2007,Dubai,QF,L,Federer,29.6,37.8,46.9,45.9,34.5,39.3,49.2,46.9,45.9,47.2,54.2,67.6,60.0,15.6,21.9,48.1,35,hard
2007,Australian Open,R16,L,Federer,24.8,30.7,41.9,40.4,27.3,29.9,35.8,41.9,40.4,33.7,64.3,46.2,20.0,15.6,21.9,44.4,10,hard
2007,Australian Open,R128,W,Massu,40.7,54.2,58.8,68.2,51.9,45.0,60.0,58.8,68.2,61.5,66.7,54.5,0.0,33.3,44.4,41.7,1,hard
2007,Adelaide,F,W,Guccione,29.1,42.7,52.1,55.6,34.7,34.8,52.2,52.1,55.6,44.3,57.6,33.3,0.0,26.3,36.8,46.4,127,hard
2006,Madrid,R16,W,Murray,22.2,28.9,54.5,61.8,27.6,32.0,44.0,54.5,61.8,41.6,33.3,51.7,50.0,11.1,11.1,46.9,-5,clay
2006,Metz,F,W,Melzer,34.1,45.5,47.4,51.4,40.7,41.7,55.0,47.4,51.4,51.3,40.7,42.4,100.0,18.5,25.9,40.9,-25,hard
2006,Davis Cup,RR,L,Federer,21.6,28.9,39.7,42.3,27.9,23.5,30.9,39.7,42.3,32.5,50.0,63.2,60.0,19.2,26.9,33.3,29,hard
2006,Roland Garros,QF,L,Nadal,7.7,21.5,49.0,54.1,17.5,11.9,31.0,49.0,54.1,27.1,50.0,27.3,0.0,0.0,8.3,33.3,-118,clay
2006,Monte Carlo,R64,L,Federer,14.9,28.7,53.9,51.9,23.0,13.3,26.7,53.9,51.9,26.0,40.0,65.7,100.0,20.0,36.7,58.3,76,clay
2006,Miami,R64,L,Coria,17.1,28.0,40.3,44.4,23.0,20.0,31.1,40.3,44.4,30.9,30.8,68.4,75.0,16.1,29.0,34.6,31,hard
2005,US Open,R128,W,Monfils,19.0,34.6,54.3,59.6,30.1,21.0,41.2,54.3,59.6,37.6,37.3,41.2,100.0,16.4,23.6,43.5,47,hard
2005,Australian Open,R128,L,Safin,9.1,12.1,27.3,30.3,11.5,15.4,20.5,27.3,30.3,19.5,35.0,52.6,75.0,0.0,0.0,22.7,-118,hard
